,wc
936,0.07613226
937,0.0624071
938,0.0732662
939,0.08228571
940,0.0954938
941,0.07517206
942,0.07097175
943,0.14291836
944,0.05373504
945,0.060946837
946,0.08568802
947,0.073179066
948,0.11964141
949,0.09020237
950,0.13362058
951,0.06467018
952,0.103053406
953,0.09552583
954,0.063592635
955,0.12456239
956,0.06512163
957,0.06567697
958,0.08107115
959,0.0616444
960,0.06898678
961,0.07461888
962,0.09657338
963,0.08113045
964,0.06818251
965,0.04552816
966,0.11386235
967,0.06319407
968,0.05125291
969,0.075721
970,0.0908026
971,0.06589475
972,0.07927179
973,0.081865676
974,0.08189932
975,0.06916122
976,0.059913956
977,0.06725565
978,0.060370106
979,0.09289668
980,0.13775222
981,0.075787544
982,0.024119211
983,0.045969296
984,0.07452454
985,0.07269278
986,0.04752796
987,0.052934367
988,0.058761667
989,0.062980875
990,0.08853746
991,0.036187533
992,0.04354021
993,0.058292303
994,0.12514119
995,0.08288462
996,0.03659057
997,0.043922
998,0.07095723
999,0.037332334
1000,0.04032366
1001,0.037481114
1002,0.09827561
1003,0.12234423
1004,0.054646667
1005,0.030150216
1006,0.065317474
1007,0.03719932
1008,0.064429194
1009,0.058094352
1010,0.045159217
1011,0.04050321
1012,0.07264986
1013,0.063394785
1014,0.022755057
1015,0.08539711
1016,0.14161488
1017,0.08990697
1018,0.06349205
1019,0.040874086
1020,0.036339015
1021,0.026355764
1022,0.060264163
1023,0.03013416
1024,0.025251929
1025,0.046604864
1026,0.06792942
1027,0.06197025
1028,0.04635212
1029,0.037155
1030,0.08273757
1031,0.04178979
1032,0.10904845
1033,0.07200684
1034,0.08004497
1035,0.027034633
1036,0.04262454
1037,0.051911555
1038,0.048014507
1039,0.0552202
1040,0.04704281
1041,0.055108443
1042,0.06029119
1043,0.03625965
1044,0.062040843
1045,0.020774819
1046,0.041165154
1047,0.051214468
1048,0.054850426
1049,0.057098515
1050,0.030533496
1051,0.029661875
1052,0.027259078
1053,0.042561527
1054,0.051285878
1055,0.019989524
1056,0.056607712
1057,0.05975338
1058,0.05975863
1059,0.017663408
1060,0.018921513
1061,0.05464243
1062,0.035802197
1063,0.029612089
1064,0.030681347
1065,0.04492045
1066,0.03934557
1067,0.035477106
1068,0.025138047
1069,0.06426483
1070,0.03675287
1071,0.019302178
1072,0.036850613
1073,0.039942477
1074,0.029235244
1075,0.07094242
1076,0.03767705
1077,0.027411371
1078,0.025815109
1079,0.025293648
1080,0.03583027
1081,0.02110273
1082,0.044051237
1083,0.016026068
1084,0.0230578
1085,0.025786914
1086,0.030733392
1087,0.05512346
1088,0.0350202
1089,0.041576378
1090,0.040605813
1091,0.02892071
1092,0.088359095
1093,0.03113544
1094,0.030950446
1095,0.019666385
1096,0.041655567
1097,0.016221387
1098,0.028146375
1099,0.049108256
1100,0.038047142
1101,0.048383694
1102,0.030768568
1103,0.06979065
1104,0.020971373
1105,0.048511684
1106,0.036244154
1107,0.021584483
1108,0.019819373
1109,0.04199423
1110,0.03799219
1111,0.05295013
1112,0.024856403
1113,0.02857278
1114,0.024077497
1115,0.026748914
1116,0.026736867
1117,0.01936232
1118,0.024155777
1119,0.028633282
1120,0.025288515
1121,0.015771091
1122,0.024919499
1123,0.020390376
1124,0.028007276
1125,0.029475851
1126,0.033570513
1127,0.020497268
1128,0.025480643
1129,0.024107799
1130,0.04046168
1131,0.024948929
1132,0.023727003
1133,0.02785684
1134,0.023539606
1135,0.011992556
1136,0.032819524
1137,0.024575032
1138,0.03568787
1139,0.023495503
1140,0.03378358
1141,0.019345008
1142,0.028005224
1143,0.014912273
1144,0.018266827
1145,0.033760473
1146,0.023969658
1147,0.015983827
1148,0.019005347
1149,0.02288541
1150,0.028778251
1151,0.022221632
1152,0.019186398
1153,0.027967412
1154,0.016989693
1155,0.02970244
1156,0.021349303
1157,0.012624247
1158,0.014357161
1159,0.043536216
1160,0.016069459
1161,0.019154053
1162,0.019668236
1163,0.017314952
1164,0.010347862
1165,0.015899448
1166,0.021803752
1167,0.018850327
1168,0.025294486
1169,0.019934125
1170,0.021258622
1171,0.020223271
1172,0.018662415
1173,0.019280009
1174,0.037489496
1175,0.016188808
1176,0.015099697
1177,0.016442092
1178,0.006633208
1179,0.014660239
1180,0.014330238
1181,0.027350357
1182,0.009659311
1183,0.01737284
1184,0.013248215
1185,0.01251138
1186,0.014876444
1187,0.014708332
1188,0.017279271
1189,0.016171632
1190,0.0118389195
1191,0.008161874
1192,0.031246355
1193,0.015083921
1194,0.014776418
1195,0.012347089
1196,0.014615173
1197,0.029955313
1198,0.011211007
1199,0.005091628
1200,0.02649565
1201,0.01684295
1202,0.01874646
1203,0.005947495
1204,0.011924781
1205,0.011935877
1206,0.014706258
1207,0.024670748
1208,0.014158042
1209,0.021555977
1210,0.010557516
1211,0.016026419
1212,0.013461208
1213,0.015107237
1214,0.012588894
1215,0.015670944
1216,0.017001826
1217,0.012272728
1218,0.008222252
1219,0.008690987
1220,0.012190546
1221,0.0065878863
1222,0.009516149
1223,0.018913286
1224,0.011082659
1225,0.015039101
1226,0.006898525
1227,0.01443857
1228,0.0105343
1229,0.01430524
1230,0.012808154
1231,0.008324703
1232,0.011633264
1233,0.0123897465
1234,0.0103680715
1235,0.016138844
1236,0.009160217
1237,0.007228785
1238,0.013801766
1239,0.013134617
1240,0.010676991
1241,0.009150502
1242,0.01116778
1243,0.012763845
1244,0.012985683
1245,0.013147899
1246,0.017987145
1247,0.013520986
1248,0.008046606
